UNTENANTED,𐑳𐑯𐑑𐑧𐑯𐑩𐑯𐑑𐑩𐑛
UNTIL,𐑳𐑯𐑑𐑦𐑤
UNTO,𐑳𐑯𐑑𐑵
UNUSUAL,𐑳𐑯𐑿𐑠𐑵𐑩𐑤
UP,𐑳𐑐
UPLIFTING,𐑳𐑐𐑤𐑦𐑓𐑑𐑦𐑙
US,𐑳𐑕
USE,𐑿𐑕
USE,𐑿𐑟
V,𐑝𐑰
VAGUE,𐑝𐑱𐑜
VAIN,𐑝𐑱𐑯
VELVET,𐑝𐑧𐑤𐑝𐑦𐑑
VIBRATIONS,𐑝𐑲𐑚𐑮𐑱𐑖𐑩𐑯𐑟
VICTIM,𐑝𐑦𐑒𐑑𐑦𐑥
VIEW,𐑝𐑿
VIGNETTE,𐑝𐑦𐑯𐑘𐑧𐑑
VIGNETTING,𐑝𐑦𐑯𐑘𐑧𐑑𐑦𐑙
VINTAGES,𐑝𐑦𐑯𐑑𐑦𐑡𐑩𐑟
VIOLENT,𐑝𐑲𐑩𐑤𐑩𐑯𐑑
VIOLET,𐑝𐑲𐑩𐑤𐑦𐑑
VISAGE,𐑝𐑦𐑟𐑦𐑡
VISION,𐑝𐑦𐑠𐑩𐑯
VISTA,𐑝𐑦𐑕𐑑𐑩
VIVID,𐑝𐑦𐑝𐑦𐑛
VOICE,𐑝𐑶𐑕
VOLUPTUOUS,𐑝𐑩𐑤𐑳𐑐𐑗𐑵𐑩𐑕
VOWED,𐑝𐑬𐑛
VOWS,𐑝𐑬𐑟
WAIST,𐑢𐑱𐑕𐑑
WAKING,𐑢𐑱𐑒𐑦𐑙
WALL,𐑢𐑷𐑤
WALLS,𐑢𐑷𐑤𐑟
WANING,𐑢𐑱𐑯𐑦𐑙
WAVING,𐑢𐑱𐑝𐑦𐑙
WE,𐑢𐑰
WEAK,𐑢𐑰𐑒
WEB,𐑢𐑧𐑚
WEDDED,𐑢𐑧𐑛𐑩𐑛
WEEKS,𐑢𐑰𐑒𐑕
WEIGHT,𐑢𐑱𐑑
WELDED,𐑢𐑧𐑤𐑛𐑩𐑛
WELL,𐑢𐑧𐑤
WENT,𐑢𐑧𐑯𐑑
WHEELED,𐑢𐑰𐑤𐑛
WHEN,𐑢𐑧𐑯
WHICH,𐑢𐑦𐑗
WHILE,𐑢𐑲𐑤
WHITE,𐑢𐑲𐑑
WHO,𐑣𐑵
WHOLE,𐑣𐑴𐑤
WHOM,𐑣𐑵𐑥
WHOSE,𐑣𐑵𐑟
WHY,𐑢𐑲
WIDE,𐑢𐑲𐑛
WIDTH,𐑢𐑦𐑑𐑔
WIFE,𐑢𐑲𐑓
WILD,𐑢𐑲𐑤𐑛
WIND,𐑢𐑦𐑯𐑛
WIND,𐑢𐑲𐑯𐑛
WINDING,𐑢𐑲𐑯𐑛𐑦𐑙
WINDINGS,𐑢𐑲𐑯𐑛𐑦𐑙𐑟
WINDOW,𐑢𐑦𐑯𐑛𐑴
WINDOWS,𐑢𐑦𐑯𐑛𐑴𐑟
WINE,𐑢𐑲𐑯
WINES,𐑢𐑲𐑯𐑟
WISHED,𐑢𐑦𐑖𐑑
WIT,𐑢𐑦𐑑
WITH,𐑢𐑦𐑔
WITHDRAWING,𐑢𐑦𐑔𐑛𐑮𐑷𐑦𐑙
WITHIN,𐑢𐑦𐑞𐑦𐑯
WITHOUT,𐑢𐑦𐑞𐑬𐑑
WOMANHOOD,𐑢𐑫𐑥𐑩𐑯𐑣𐑫𐑛
WORD,𐑢𐑻𐑛
WORDS,𐑢𐑻𐑛𐑟
WORK,𐑢𐑻𐑒
WORLD,𐑢𐑻𐑤𐑛
WOULD,𐑢𐑫𐑛
WOUNDED,𐑢𐑵𐑯𐑛𐑩𐑛
WRETCH,𐑮𐑧𐑗
WRITHE,𐑮𐑲𐑞
WRITHED,𐑮𐑲𐑞𐑛
WROUGHT,𐑮𐑷𐑑
X,𐑧𐑒𐑕
Y,𐑢𐑲
YELLS,𐑘𐑧𐑤𐑟
YES,𐑘𐑧𐑕
YET,𐑘𐑧𐑑
YOU,𐑿
ABBEY,𐑨𐑚𐑦
ABBEYS,𐑨𐑚𐑦𐑟
ABSCONDED,𐑨𐑚𐑕𐑒𐑪𐑯𐑛𐑩𐑛
ACCORDANCE,𐑩𐑒𐑹𐑛𐑩𐑯𐑕
ACCOSTED,𐑩𐑒𐑪𐑕𐑑𐑩𐑛
ADMIRED,𐑩𐑛𐑥𐑲𐑼𐑛
ADOPTED,𐑩𐑛𐑪𐑐𐑑𐑩𐑛
ADORE,𐑩𐑛𐑹
AFTER,𐑨𐑓𐑑𐑼
AFTERWARDS,𐑨𐑓𐑑𐑼𐑢𐑼𐑛𐑟
AGHAST,𐑩𐑜𐑨𐑕𐑑
AIR,𐑺
ALARMING,𐑩𐑤𐑸𐑥𐑦𐑙
ALOFT,𐑩𐑤𐑪𐑓𐑑
ALREADY,𐑷𐑤𐑮𐑧𐑛𐑦
ALTOGETHER,𐑷𐑤𐑑𐑩𐑜𐑧𐑞𐑼
AMONTILLADO,𐑨𐑥𐑪𐑯𐑑𐑦𐑤𐑭𐑛𐑴
AMPLY,𐑨𐑥𐑐𐑤𐑦
ANGELS,𐑱𐑯𐑡𐑩𐑤𐑟
ANON,𐑩𐑯𐑪𐑯
ANOTHER,𐑩𐑯𐑳𐑞𐑼
ANSWER,𐑨𐑯𐑕𐑼
ANSWERED,𐑨𐑯𐑕𐑼𐑛
ANY,𐑧𐑯𐑦
APARTMENT,𐑩𐑐𐑸𐑑𐑥𐑩𐑯𐑑
APARTMENTS,𐑩𐑐𐑸𐑑𐑥𐑩𐑯𐑑𐑕
APERTURE,𐑨𐑐𐑼𐑗𐑼
APPARENT,𐑩𐑐𐑨𐑮𐑩𐑯𐑑
APPEARANCE,𐑩𐑐𐑽𐑩𐑯𐑕
APPEARANCES,𐑩𐑐𐑽𐑩𐑯𐑕𐑩𐑟
APPEARED,𐑩𐑐𐑽𐑛
APTLY,𐑨𐑐𐑑𐑤𐑦
ARABESQUE,𐑨𐑮𐑩𐑚𐑧𐑕𐑒
ARCHES,𐑸𐑗𐑩𐑟
ARCHITECTURE,𐑸𐑒𐑦𐑑𐑧𐑒𐑗𐑼
ARDOR,𐑸𐑛𐑼
ARE,𐑸
ARIGHT,𐑼𐑲𐑑
ARM,𐑸𐑥
ARMORIAL,𐑸𐑥𐑹𐑾𐑤
ARMS,𐑸𐑥𐑟
AROSE,𐑼𐑴𐑟
AROUND,𐑼𐑬𐑯𐑛
ARREST,𐑼𐑧𐑕𐑑
ARRESTED,𐑼𐑧𐑕𐑑𐑩𐑛
ARRIVED,𐑼𐑲𐑝𐑛
ART,𐑸𐑑
ASHORE,𐑩𐑖𐑹
ASKED,𐑨𐑕𐑒𐑑
ASSEMBLY,𐑩𐑕𐑧𐑥𐑚𐑤𐑦
ASTONISHMENT,𐑩𐑕𐑑𐑪𐑯𐑦𐑖𐑥𐑩𐑯𐑑
AUSTERE,𐑷𐑕𐑑𐑽
AUSTRIAN,𐑪𐑕𐑑𐑮𐑾𐑯
AVATAR,𐑨𐑝𐑩𐑑𐑸
AVENGER,𐑩𐑝𐑧𐑯𐑡𐑼
AWARE,𐑩𐑢𐑺
AZURE,𐑨𐑠𐑼
BARBARIC,𐑚𐑸𐑚𐑨𐑮𐑦𐑒
BARGAIN,𐑚𐑸𐑜𐑦𐑯
BATH,𐑚𐑨𐑔
BATTLEMENTS,𐑚𐑨𐑑𐑩𐑤𐑥𐑩𐑯𐑑𐑕
BEARING,𐑚𐑺𐑦𐑙
BEAUTIFUL,𐑚𐑿𐑑𐑦𐑓𐑩𐑤
BEAUTY,𐑚𐑿𐑑𐑦
BECAUSE,𐑚𐑦𐑒𐑪𐑟
BEEN,𐑚𐑰𐑯
BEFORE,𐑚𐑦𐑓𐑹
BESPRINKLED,𐑚𐑦𐑕𐑐𐑮𐑦𐑙𐑒𐑩𐑤𐑛
BEST,𐑚𐑧𐑕𐑑
BEWILDERED,𐑚𐑦𐑢𐑦𐑤𐑛𐑼𐑛
BEYOND,𐑚𐑦𐑘𐑪𐑯𐑛
BIZARRE,𐑚𐑦𐑟𐑸
BLASPHEMOUS,𐑚𐑤𐑨𐑕𐑓𐑩𐑥𐑩𐑕
BODY,𐑚𐑪𐑛𐑦
BORE,𐑚𐑹
BORNE,𐑚𐑹𐑯
BORROW,𐑚𐑹𐑴
BOTTLE,𐑚𐑪𐑑𐑩𐑤
BRAZIER,𐑚𐑮𐑱𐑟𐑽
BROTHERHOOD,𐑚𐑮𐑳𐑞𐑼𐑣𐑫𐑛
BURIED,𐑚𐑧𐑮𐑦𐑛
BUSIED,𐑚𐑦𐑟𐑦𐑛
CANDLE,𐑒𐑨𐑯𐑛𐑩𐑤
CANDLES,𐑒𐑨𐑯𐑛𐑩𐑤𐑟
CARE,𐑒𐑺
CARNIVAL,𐑒𐑸𐑯𐑦𐑝𐑩𐑤
CARPET,𐑒𐑸𐑐𐑦𐑑
CASK,𐑒𐑨𐑕𐑒
CASKS,𐑒𐑨𐑕𐑒𐑕
CASTELLATED,𐑒𐑨𐑕𐑦𐑤𐑱𐑑𐑩𐑛
CAVERN,𐑒𐑨𐑝𐑼𐑯
CENSER,𐑕𐑧𐑯𐑕𐑼
CENTRES,𐑕𐑧𐑯𐑑𐑼𐑟
CENTURY,𐑕𐑧𐑯𐑗𐑼𐑦
CHAMBER,𐑗𐑱𐑥𐑚𐑼
CHAMBERS,𐑗𐑱𐑥𐑚𐑼𐑟
CHARACTER,𐑒𐑨𐑮𐑦𐑒𐑑𐑼
CHORDS,𐑒𐑹𐑛𐑟
CLAMOURED,𐑒𐑤𐑨𐑥𐑼𐑛
CLAMOURER,𐑒𐑤𐑨𐑥𐑼𐑼
CLASP,𐑒𐑤𐑨𐑕𐑐
CLEAR,𐑒𐑤𐑽
CLEARLY,𐑒𐑤𐑽𐑤𐑦
CLOCK,𐑒𐑤𐑪𐑒
CLOSELY,𐑒𐑤𐑴𐑕𐑤𐑦
CLOSER,𐑒𐑤𐑴𐑕𐑼
CLOSER,𐑒𐑤𐑴𐑟𐑼
CLOTH,𐑒𐑤𐑪𐑔
COLOSSAL,𐑒𐑩𐑤𐑪𐑕𐑩𐑤
COLOUR,𐑒𐑳𐑤𐑼
COLOURED,𐑒𐑳𐑤𐑼𐑛
COLOURS,𐑒𐑳𐑤𐑼𐑟
COMMA,𐑒𐑪𐑥𐑩
COMMINGLED,𐑒𐑴𐑥𐑦𐑙𐑜𐑩𐑤𐑛
COMPANY,𐑒𐑳𐑥𐑐𐑩𐑯𐑦
COMPREHEND,𐑒𐑪𐑥𐑐𐑮𐑦𐑣𐑧𐑯𐑛
CONICAL,𐑒𐑪𐑯𐑦𐑒𐑩𐑤
CONNOISSEURSHIP,𐑒𐑪𐑯𐑩𐑕𐑫𐑼𐑖𐑦𐑐
CONTEMPLATION,𐑒𐑪𐑯𐑑𐑩𐑥𐑐𐑤𐑱𐑖𐑩𐑯
CORE,𐑒𐑹
CORPSE,𐑒𐑹𐑐𐑕
CORRESPOND,𐑒𐑹𐑦𐑕𐑐𐑪𐑯𐑛
CORRIDOR,𐑒𐑹𐑦𐑛𐑹
CORRIDORS,𐑒𐑹𐑦𐑛𐑹𐑟
COUGH,𐑒𐑪𐑓
COUNTRY,𐑒𐑳𐑯𐑑𐑮𐑦
COUNTRYMEN,𐑒𐑳𐑯𐑑𐑮𐑦𐑥𐑧𐑯
COURAGE,𐑒𐑳𐑮𐑦𐑡
COURT,𐑒𐑹𐑑
COURTIERS,𐑒𐑹𐑑𐑽𐑟
COWARDICE,𐑒𐑬𐑼𐑛𐑦𐑕
CRITICAL,𐑒𐑮𐑦𐑑𐑦𐑒𐑩𐑤
CURE,𐑒𐑘𐑫𐑼
CURIOUS,𐑒𐑘𐑫𐑼𐑾𐑕
D'OR,𐑛𐑹
DABBLED,𐑛𐑨𐑚𐑩𐑤𐑛
DAGGER,𐑛𐑨𐑜𐑼
DAILY,𐑛𐑱𐑤𐑦
DANCERS,𐑛𐑨𐑯𐑕𐑼𐑟
DARED,𐑛𐑺𐑛
DARES,𐑛𐑺𐑟
DARK,𐑛𐑸𐑒
DARKNESS,𐑛𐑸𐑒𐑯𐑩𐑕
DEADLY,𐑛𐑧𐑛𐑤𐑦
DEAR,𐑛𐑽
DECEMBER,𐑛𐑦𐑕𐑧𐑥𐑚𐑼
DECORATIONS,𐑛𐑧𐑒𐑼𐑱𐑖𐑩𐑯𐑟
DEEPLY,𐑛𐑰𐑐𐑤𐑦
DELIBERATE,𐑛𐑦𐑤𐑦𐑚𐑼𐑱𐑑
DELIRIOUS,𐑛𐑦𐑤𐑽𐑾𐑕
DELIRIUM,𐑛𐑦𐑤𐑽𐑾𐑥
DEMANDED,𐑛𐑦𐑥𐑨𐑯𐑛𐑩𐑛
DENSELY,𐑛𐑧𐑯𐑕𐑤𐑦
DENSER,𐑛𐑧𐑯𐑕𐑼
DEPART,𐑛𐑦𐑐𐑸𐑑
DEPOPULATED,𐑛𐑰𐑐𐑪𐑐𐑘𐑫𐑤𐑱𐑑𐑩𐑛
DESIRE,𐑛𐑦𐑟𐑲𐑼
DESPAIR,𐑛𐑦𐑕𐑐𐑺
DESPAIRING,𐑛𐑦𐑕𐑐𐑺𐑦𐑙
DEVIL,𐑛𐑧𐑝𐑩𐑤
DEVOTEDLY,𐑛𐑦𐑝𐑴𐑑𐑦𐑛𐑤𐑦
DEVOUTLY,𐑛𐑦𐑝𐑬𐑑𐑤𐑦
DIFFER,𐑛𐑦𐑓𐑼
DISAPPEARANCE,𐑛𐑦𐑕𐑩𐑐𐑽𐑩𐑯𐑕
DISASTER,𐑛𐑦𐑟𐑨𐑕𐑑𐑼
DISCONCERT,𐑛𐑦𐑕𐑒𐑩𐑯𐑕𐑻𐑑
DISCOURSE,𐑛𐑦𐑕𐑒𐑹𐑕
DISCOVERED,𐑛𐑦𐑕𐑒𐑳𐑝𐑼𐑛
DISREGARDED,𐑛𐑦𐑕𐑮𐑦𐑜𐑸𐑛𐑩𐑛
DISTINCTLY,𐑛𐑦𐑕𐑑𐑦𐑙𐑒𐑑𐑤𐑦
DIZZINESS,𐑛𐑦𐑟𐑦𐑯𐑩𐑕
DOOR,𐑛𐑹
DOORS,𐑛𐑹𐑟
DRAPERY,𐑛𐑮𐑱𐑐𐑼𐑦
DRAUGHT,𐑛𐑮𐑨𐑓𐑑
DREAMY,𐑛𐑮𐑰𐑥𐑦
DREARY,𐑛𐑮𐑽𐑦
DROPPED,𐑛𐑮𐑪𐑐𐑑
DROPS,𐑛𐑮𐑪𐑐𐑕
EAGERLY,𐑰𐑜𐑼𐑤𐑦
EARLIEST,𐑻𐑤𐑾𐑕𐑑
EARNESTLY,𐑻𐑯𐑦𐑕𐑑𐑤𐑦
EARS,𐑽𐑟
EASTERN,𐑰𐑕𐑑𐑼𐑯
EBONY,𐑧𐑚𐑩𐑯𐑦
EDGAR,𐑧𐑛𐑜𐑼
line,𐑲𐑞𐑼
EMBER,𐑧𐑥𐑚𐑼
EMPTIED,𐑧𐑥𐑐𐑑𐑦𐑛
ENABLE,𐑦𐑯𐑱𐑚𐑩𐑤
ENCHANTED,𐑦𐑯𐑗𐑨𐑯𐑑𐑩𐑛
ENCOUNTERED,𐑦𐑙𐑒𐑬𐑯𐑑𐑼𐑛
ENDEAVOURED,𐑦𐑯𐑛𐑧𐑝𐑼𐑛
ENTERED,𐑧𐑯𐑑𐑼𐑛
ENTERTAINED,𐑧𐑯𐑑𐑼𐑑𐑱𐑯𐑛
ENTERTAINMENT,𐑧𐑯𐑑𐑼𐑑𐑱𐑯𐑥𐑩𐑯𐑑
ENTRANCED,𐑦𐑯𐑑𐑮𐑨𐑯𐑕𐑑
EQUALLY,𐑰𐑒𐑢𐑩𐑤𐑦
ERE,𐑺
ESPECIAL,𐑦𐑕𐑐𐑧𐑖𐑩𐑤
ESPECIALLY,𐑦𐑕𐑐𐑧𐑖𐑩𐑤𐑦
EVER,𐑧𐑝𐑼
EVERY,𐑧𐑝𐑮𐑦
EVIL,𐑰𐑝𐑩𐑤
EXAMPLE,𐑦𐑜𐑟𐑨𐑥𐑐𐑩𐑤
EXCEEDINGLY,𐑦𐑒𐑕𐑰𐑛𐑦𐑙𐑤𐑦
EXPIRED,𐑦𐑒𐑕𐑐𐑲𐑼𐑛
EXPLORE,𐑦𐑒𐑕𐑐𐑤𐑹
EXTERNAL,𐑦𐑒𐑕𐑑𐑻𐑯𐑩𐑤
FAINTLY,𐑓𐑱𐑯𐑑𐑤𐑦
FAMILY,𐑓𐑨𐑥𐑦𐑤𐑦
FANCIES,𐑓𐑨𐑯𐑕𐑦𐑟
FANCY,𐑓𐑨𐑯𐑕𐑦
FAR,𐑓𐑸
FARTHER,𐑓𐑸𐑞𐑼
FAST,𐑓𐑨𐑕𐑑
FASTER,𐑓𐑨𐑕𐑑𐑼
FATAL,𐑓𐑱𐑑𐑩𐑤
FAVORITE,𐑓𐑱𐑝𐑼𐑦𐑑
FEARED,𐑓𐑽𐑛
FEARFUL,𐑓𐑽𐑓𐑩𐑤
FEARING,𐑓𐑽𐑦𐑙
FEATHER,𐑓𐑧𐑞𐑼
FEATURES,𐑓𐑰𐑗𐑼𐑟
FEEBLE,𐑓𐑰𐑚𐑩𐑤
FETTERED,𐑓𐑧𐑑𐑼𐑛
FIERCE,𐑓𐑽𐑕
FIERY,𐑓𐑲𐑼𐑦
FILMY,𐑓𐑦𐑤𐑥𐑦
FINALLY,𐑓𐑲𐑯𐑩𐑤𐑦
FIRE,𐑓𐑲𐑼
FIXEDLY,𐑓𐑦𐑒𐑕𐑦𐑛𐑤𐑦
FLICKERED,𐑓𐑤𐑦𐑒𐑼𐑛
FLOOR,𐑓𐑤𐑹
FLUTTER,𐑓𐑤𐑳𐑑𐑼
FLUTTERED,𐑓𐑤𐑳𐑑𐑼𐑛
FOLLOW,𐑓𐑪𐑤𐑴
FOLLOWED,𐑓𐑪𐑤𐑴𐑛
FOLLOWERS,𐑓𐑪𐑤𐑴𐑼𐑟
FOLLY,𐑓𐑪𐑤𐑦
FOR,𐑓𐑹
FOR,𐑓𐑼
FORCE,𐑓𐑹𐑕
FORCED,𐑓𐑹𐑕𐑑
FORCIBLE,𐑓𐑹𐑕𐑦𐑚𐑩𐑤
FORGET,𐑓𐑼𐑜𐑧𐑑
FORGIVENESS,𐑓𐑼𐑜𐑦𐑝𐑯𐑩𐑕
FORGOTTEN,𐑓𐑼𐑜𐑪𐑑𐑩𐑯
FORM,𐑓𐑹𐑥
FORMED,𐑓𐑹𐑥𐑛
FORMER,𐑓𐑹𐑥𐑼
FORMING,𐑓𐑹𐑥𐑦𐑙
FORTH,𐑓𐑹𐑔
FORWARD,𐑓𐑹𐑢𐑼𐑛
FOUR,𐑓𐑹
FOURTH,𐑓𐑹𐑔
FRENZY,𐑓𐑮𐑧𐑯𐑟𐑦
FROLICSOME,𐑓𐑮𐑪𐑤𐑦𐑒𐑕𐑳𐑥
FROM,𐑓𐑮𐑪𐑥
FULLY,𐑓𐑫𐑤𐑦
FURIOUS,𐑓𐑘𐑫𐑼𐑾𐑕
FURIOUSLY,𐑓𐑘𐑫𐑼𐑾𐑕𐑤𐑦
GAIETIES,𐑜𐑱𐑩𐑑𐑦𐑟
GASPED,𐑜𐑨𐑕𐑐𐑑
GAUDY,𐑜𐑷𐑛𐑦
GAUNT,𐑜𐑷𐑯𐑑
GEMMARY,𐑡𐑧𐑥𐑼𐑦
GENTLY,𐑡𐑧𐑯𐑑𐑤𐑦
GHASTLY,𐑜𐑨𐑕𐑑𐑤𐑦
GIDDIEST,𐑜𐑦𐑛𐑾𐑕𐑑
GIGANTIC,𐑡𐑲𐑜𐑨𐑯𐑑𐑦𐑒
GILEAD,𐑜𐑦𐑤𐑦𐑨𐑛
GIRDLED,𐑜𐑻𐑛𐑩𐑤𐑛
GLANCED,𐑜𐑤𐑨𐑯𐑕𐑑
GLARE,𐑜𐑤𐑺
GLARINGLY,𐑜𐑤𐑺𐑦𐑙𐑤𐑦
GLASS,𐑜𐑤𐑨𐑕
GLITTER,𐑜𐑤𐑦𐑑𐑼
GLORIOUSLY,𐑜𐑤𐑹𐑾𐑕𐑤𐑦
GLORY,𐑜𐑤𐑹𐑦
GOD,𐑜𐑪𐑛
GONE,𐑜𐑪𐑯
GOTHIC,𐑜𐑪𐑔𐑦𐑒
HAIR,𐑣𐑺
HAIRS,𐑣𐑺𐑟
HALF,𐑣𐑨𐑓
HALL,𐑣𐑷𐑤
HAMMERS,𐑣𐑨𐑥𐑼𐑟
HANDLED,𐑣𐑨𐑯𐑛𐑩𐑤𐑛
HAPPY,𐑣𐑨𐑐𐑦
HARKEN,𐑣𐑸𐑒𐑩𐑯
HEAR,𐑣𐑽
HEARKEN,𐑣𐑸𐑒𐑩𐑯
HEARKENED,𐑣𐑸𐑒𐑩𐑯𐑛
HEART,𐑣𐑸𐑑
HEARTED,𐑣𐑸𐑑𐑩𐑛
HEARTS,𐑣𐑸𐑑𐑕
HEAVILY,𐑣𐑧𐑝𐑦𐑤𐑦
HEAVY,𐑣𐑧𐑝𐑦
HERE,𐑣𐑽
HEREIN,𐑣𐑽𐑦𐑯
HERNANI,𐑣𐑼𐑯𐑭𐑯𐑦
HIDEOUS,𐑣𐑦𐑛𐑾𐑕
HISTORIES,𐑣𐑦𐑕𐑑𐑼𐑦𐑟
HOARSELY,𐑣𐑹𐑕𐑤𐑦
HONOUR,𐑪𐑯𐑼
HOPE,𐑣𐑴𐑐
HORIZONTALLY,𐑣𐑹𐑦𐑟𐑪𐑯𐑑𐑩𐑤𐑦
HORROR,𐑣𐑹𐑼
HOUR,𐑬𐑼
HOURS,𐑬𐑼𐑟
HUMBLE,𐑣𐑳𐑥𐑚𐑩𐑤
HURRIEDLY,𐑣𐑳𐑮𐑦𐑛𐑤𐑦
HURRY,𐑣𐑳𐑮𐑦
IDEA,𐑲𐑛𐑾
ILLIMITABLE,𐑦𐑤𐑦𐑥𐑦𐑑𐑩𐑚𐑩𐑤
IMMORTAL,𐑦𐑥𐑹𐑑𐑩𐑤
IMPERCEPTIBLY,𐑦𐑥𐑐𐑼𐑕𐑧𐑐𐑑𐑦𐑚𐑤𐑦
IMPERIAL,𐑦𐑥𐑐𐑽𐑾𐑤
IMPLORE,𐑦𐑥𐑐𐑤𐑹
IMPOSSIBLE,𐑦𐑥𐑐𐑪𐑕𐑦𐑚𐑩𐑤
IMPROVISATORI,𐑦𐑥𐑐𐑮𐑩𐑝𐑦𐑕𐑩𐑑𐑹𐑦
IMPUNITY,𐑦𐑥𐑐𐑿𐑯𐑦𐑑𐑦
IN,𐑦𐑯
INCIPIENT,𐑦𐑯𐑕𐑦𐑐𐑾𐑯𐑑
INDIVIDUAL,𐑦𐑯𐑛𐑦𐑝𐑦𐑡𐑵𐑩𐑤
INDIVIDUALS,𐑦𐑯𐑛𐑦𐑝𐑦𐑡𐑵𐑩𐑤𐑟
INJURIES,𐑦𐑯𐑡𐑼𐑦𐑟
INSPIRED,𐑦𐑯𐑕𐑐𐑲𐑼𐑛
INSTANTLY,𐑦𐑯𐑕𐑑𐑩𐑯𐑑𐑤𐑦
INSUFFERABLY,𐑦𐑯𐑕𐑳𐑓𐑼𐑩𐑚𐑤𐑦
INSURE,𐑦𐑯𐑖𐑫𐑼
INTERIOR,𐑦𐑯𐑑𐑽𐑽
INTERMINGLING,𐑦𐑯𐑑𐑼𐑥𐑦𐑙𐑜𐑩𐑤𐑦𐑙
INTERRUPTED,𐑦𐑯𐑑𐑼𐑳𐑐𐑑𐑩𐑛
INTERRUPTION,𐑦𐑯𐑑𐑼𐑳𐑐𐑖𐑩𐑯
INTERVAL,𐑦𐑯𐑑𐑼𐑝𐑩𐑤
INTOXICATION,𐑦𐑯𐑑𐑪𐑒𐑕𐑦𐑒𐑱𐑖𐑩𐑯
INTRUDER,𐑦𐑯𐑑𐑮𐑵𐑛𐑼
IRON,𐑲𐑼𐑯
IRREGULARLY,𐑽𐑧𐑜𐑘𐑫𐑤𐑼𐑤𐑦
ITALIAN,𐑦𐑑𐑨𐑤𐑾𐑯
ITALIANS,𐑦𐑑𐑨𐑤𐑾𐑯𐑟
JINGLED,𐑡𐑦𐑙𐑜𐑩𐑤𐑛
KEY,𐑒𐑰
KIT,𐑒𐑦𐑑
KNOCKED,𐑯𐑪𐑒𐑑
LABOR,𐑤𐑱𐑚𐑼
LABOUR,𐑤𐑱𐑚𐑼
LABOURS,𐑤𐑱𐑚𐑼𐑟
LADY,𐑤𐑱𐑛𐑦
LARGELY,𐑤𐑸𐑡𐑤𐑦
LAST,𐑤𐑨𐑕𐑑
LASTED,𐑤𐑨𐑕𐑑𐑩𐑛
LATELY,𐑤𐑱𐑑𐑤𐑦
LATTER,𐑤𐑨𐑑𐑼
LAUGH,𐑤𐑨𐑓
LAUGHED,𐑤𐑨𐑓𐑑
LAUGHTER,𐑤𐑨𐑓𐑑𐑼
LEER,𐑤𐑽
LENORE,𐑤𐑦𐑯𐑹
LETTER,𐑤𐑧𐑑𐑼
LEVEL,𐑤𐑧𐑝𐑩𐑤
LIKELINESS,𐑤𐑲𐑒𐑤𐑦𐑯𐑩𐑕
LITTLE,𐑤𐑦𐑑𐑩𐑤
LOFTY,𐑤𐑪𐑓𐑑𐑦
LONELINESS,𐑤𐑴𐑯𐑤𐑦𐑯𐑩𐑕
LONELY,𐑤𐑴𐑯𐑤𐑦
LONG,𐑤𐑪𐑙
LONGER,𐑤𐑪𐑙𐑜𐑼
LORD,𐑤𐑹𐑛
LORDLY,𐑤𐑹𐑛𐑤𐑦
LORE,𐑤𐑹
LOST,𐑤𐑪𐑕𐑑
LOT,𐑤𐑪𐑑
LOUDER,𐑤𐑬𐑛𐑼
LOUDLY,𐑤𐑬𐑛𐑤𐑦
LOVELY,𐑤𐑳𐑝𐑤𐑦
LOVER,𐑤𐑳𐑝𐑼
LUCHESI,𐑤𐑵𐑗𐑧𐑕𐑦
LUCKILY,𐑤𐑳𐑒𐑦𐑤𐑦
LUSTRE,𐑤𐑳𐑕𐑑𐑼
MANNER,𐑥𐑨𐑯𐑼
MANY,𐑥𐑧𐑯𐑦
MARVEL,𐑥𐑸𐑝𐑩𐑤
MARVELLED,𐑥𐑸𐑝𐑩𐑤𐑛
MASK,𐑥𐑨𐑕𐑒
MASKED,𐑥𐑨𐑕𐑒𐑑
MASKERS,𐑥𐑨𐑕𐑒𐑼𐑟
MASON,𐑥𐑱𐑕𐑩𐑯
MASONRY,𐑥𐑱𐑕𐑩𐑯𐑮𐑦
MASSY,𐑥𐑨𐑕𐑦
MASTER,𐑥𐑨𐑕𐑑𐑼
MATERIAL,𐑥𐑩𐑑𐑽𐑾𐑤
MATERIALLY,𐑥𐑩𐑑𐑽𐑾𐑤𐑦
MATERIALS,𐑥𐑩𐑑𐑽𐑾𐑤𐑟
MATTER,𐑥𐑨𐑑𐑼
MATTERS,𐑥𐑨𐑑𐑼𐑟
MAY,𐑥𐑱
MEASURE,𐑥𐑧𐑠𐑼
MEASURED,𐑥𐑧𐑠𐑼𐑛
MEEKLY,𐑥𐑰𐑒𐑤𐑦
MELANCHOLY,𐑥𐑧𐑤𐑩𐑙𐑒𐑪𐑤𐑦
MEMORIES,𐑥𐑧𐑥𐑼𐑦𐑟
MERE,𐑥𐑽
MERELY,𐑥𐑽𐑤𐑦
MERRILY,𐑥𐑧𐑮𐑦𐑤𐑦
MERRY,𐑥𐑧𐑮𐑦
MIDDLE,𐑥𐑦𐑛𐑩𐑤
MIGHTY,𐑥𐑲𐑑𐑦
MOCKERY,𐑥𐑪𐑒𐑼𐑦
MODERN,𐑥𐑪𐑛𐑼𐑯
